"Date","Price","Open","High","Low","Change %"
"Nov 27, 2019","13.883","13.883","13.883","13.883","0.00%"
"Nov 26, 2019","13.883","13.883","13.883","13.883","0.00%"
"Nov 25, 2019","13.883","13.883","13.883","13.883","0.00%"
"Nov 22, 2019","13.883","13.933","13.933","13.883","0.00%"
"Nov 21, 2019","13.883","13.933","13.933","13.883","-0.36%"
"Nov 20, 2019","13.933","13.933","13.933","13.933","0.00%"
"Nov 19, 2019","13.933","13.933","13.933","13.933","0.00%"
"Nov 18, 2019","13.933","14.006","14.006","13.933","-0.52%"
"Nov 15, 2019","14.006","14.122","14.122","14.006","0.00%"
"Nov 14, 2019","14.006","14.122","14.122","14.006","-0.82%"
"Nov 13, 2019","14.122","14.122","14.122","14.122","0.00%"
"Nov 12, 2019","14.122","14.160","14.160","14.122","-0.27%"
"Nov 11, 2019","14.160","14.160","14.160","14.160","0.00%"
"Nov 08, 2019","14.160","14.160","14.160","14.160","0.00%"
"Nov 07, 2019","14.160","14.160","14.160","14.160","0.00%"
"Nov 06, 2019","14.160","14.150","14.160","14.150","0.07%"
"Nov 05, 2019","14.150","14.120","14.150","14.120","-0.07%"
"Nov 04, 2019","14.160","14.160","14.160","14.160","0.00%"
"Nov 01, 2019","14.160","14.210","14.210","14.160","0.00%"
"Oct 31, 2019","14.160","14.210","14.210","14.160","-0.35%"
"Oct 30, 2019","14.210","14.210","14.210","14.210","0.00%"
"Oct 29, 2019","14.210","14.210","14.210","14.210","0.00%"
"Oct 28, 2019","14.210","14.220","14.220","14.210","-0.07%"
"Oct 25, 2019","14.220","14.220","14.220","14.220","0.00%"
"Oct 24, 2019","14.220","14.220","14.220","14.220","-1.52%"
"Oct 23, 2019","14.440","14.440","14.440","14.440","0.00%"
"Oct 22, 2019","14.440","14.440","14.440","14.440","0.00%"
"Oct 21, 2019","14.440","14.440","14.440","14.440","0.14%"
"Oct 18, 2019","14.420","14.420","14.420","14.420","0.00%"
"Oct 17, 2019","14.420","14.420","14.420","14.420","0.77%"
"Oct 16, 2019","14.310","14.310","14.310","14.310","0.00%"
"Oct 15, 2019","14.310","14.310","14.310","14.310","-0.42%"
"Oct 14, 2019","14.370","14.370","14.370","14.370","-2.18%"
"Oct 11, 2019","14.690","14.690","14.690","14.690","0.00%"
"Oct 10, 2019","14.690","14.690","14.690","14.690","1.94%"
"Oct 09, 2019","14.410","14.410","14.410","14.410","1.48%"
"Oct 08, 2019","14.200","14.200","14.200","14.200","0.00%"
"Oct 07, 2019","14.200","14.200","14.200","14.200","-0.28%"
"Oct 04, 2019","14.240","14.240","14.240","14.240","0.00%"
"Oct 03, 2019","14.240","14.240","14.240","14.240","-0.56%"
"Oct 02, 2019","14.320","14.320","14.320","14.320","0.14%"
"Oct 01, 2019","14.300","14.300","14.300","14.300","2.88%"
"Sep 30, 2019","13.900","13.900","13.900","13.900","0.22%"
"Sep 27, 2019","13.869","13.869","13.869","13.869","0.00%"
"Sep 26, 2019","13.869","13.869","13.869","13.869","0.28%"
"Sep 25, 2019","13.830","13.830","13.830","13.830","0.00%"
"Sep 24, 2019","13.830","13.830","13.830","13.830","-0.14%"
"Sep 23, 2019","13.850","13.850","13.850","13.850","-1.14%"
"Sep 20, 2019","14.010","14.010","14.010","14.010","0.00%"
"Sep 19, 2019","14.010","14.010","14.010","14.010","0.00%"
"Sep 18, 2019","14.010","14.010","14.010","14.010","0.79%"
"Sep 17, 2019","13.900","13.900","13.900","13.900","-2.80%"
"Sep 16, 2019","14.300","14.300","14.300","14.300","-1.38%"
"Sep 13, 2019","14.500","14.500","14.500","14.500","0.00%"
"Sep 12, 2019","14.500","14.500","14.500","14.500","0.14%"
"Sep 11, 2019","14.480","14.480","14.480","14.480","-0.21%"
"Sep 10, 2019","14.510","14.510","14.510","14.510","0.00%"
"Sep 09, 2019","14.510","14.510","14.510","14.510","-0.07%"
"Sep 06, 2019","14.520","14.520","14.520","14.520","0.00%"
"Sep 05, 2019","14.520","14.520","14.520","14.520","0.14%"
"Sep 04, 2019","14.500","14.500","14.500","14.500","-0.68%"
"Sep 03, 2019","14.600","14.600","14.600","14.600","0.00%"
"Sep 02, 2019","14.600","14.600","14.600","14.600","-0.75%"
"Aug 30, 2019","14.710","14.710","14.710","14.710","0.00%"
"Aug 29, 2019","14.710","14.710","14.710","14.710","-4.23%"
"Aug 28, 2019","15.360","15.360","15.360","15.360","0.00%"
"Aug 27, 2019","15.360","15.360","15.360","15.360","-0.45%"
"Aug 26, 2019","15.430","15.430","15.430","15.430","0.72%"
"Aug 23, 2019","15.320","15.320","15.320","15.320","0.00%"
"Aug 22, 2019","15.320","15.320","15.320","15.320","0.07%"
"Aug 21, 2019","15.310","15.310","15.310","15.310","0.00%"
"Aug 20, 2019","15.310","15.310","15.310","15.310","-1.23%"
"Aug 19, 2019","15.500","15.500","15.500","15.500","-0.12%"
"Aug 16, 2019","15.519","15.519","15.519","15.519","0.00%"
"Aug 15, 2019","15.519","15.519","15.519","15.519","-0.39%"
"Aug 14, 2019","15.580","15.580","15.580","15.580","0.00%"
"Aug 13, 2019","15.580","15.580","15.580","15.580","0.00%"
"Aug 12, 2019","15.580","15.544","15.580","15.544","0.23%"
"Aug 09, 2019","15.544","15.544","15.544","15.544","0.00%"
"Aug 08, 2019","15.544","15.544","15.544","15.544","-0.45%"
"Aug 07, 2019","15.615","15.615","15.615","15.615","0.00%"
"Aug 06, 2019","15.615","15.615","15.615","15.615","0.00%"
"Aug 05, 2019","15.615","15.615","15.615","15.615","-0.48%"
"Aug 02, 2019","15.690","15.690","15.690","15.690","0.00%"
"Aug 01, 2019","15.690","15.690","15.690","15.690","-0.25%"
"Jul 31, 2019","15.730","15.730","15.730","15.730","0.00%"
"Jul 30, 2019","15.730","15.730","15.730","15.730","0.00%"
"Jul 29, 2019","15.730","15.730","15.730","15.730","0.13%"
"Jul 26, 2019","15.710","15.710","15.710","15.710","0.00%"
"Jul 25, 2019","15.710","15.710","15.710","15.710","0.13%"
"Jul 24, 2019","15.690","15.690","15.690","15.690","0.00%"
"Jul 23, 2019","15.690","15.790","15.790","15.690","-0.63%"
"Jul 22, 2019","15.790","15.790","15.790","15.790","0.00%"
"Jul 19, 2019","15.790","15.790","15.790","15.790","0.00%"
"Jul 18, 2019","15.790","15.790","15.790","15.790","-0.13%"
"Jul 17, 2019","15.810","15.810","15.810","15.810","0.00%"
"Jul 16, 2019","15.810","15.810","15.810","15.810","0.00%"
"Jul 15, 2019","15.810","15.810","15.810","15.810","-0.13%"
"Jul 12, 2019","15.830","15.830","15.830","15.830","0.00%"
"Jul 11, 2019","15.830","15.830","15.830","15.830","-0.26%"
"Jul 10, 2019","15.872","15.872","15.872","15.872","0.00%"
"Jul 09, 2019","15.872","15.872","15.872","15.872","0.00%"
"Jul 08, 2019","15.872","15.872","15.872","15.872","0.39%"
"Jul 05, 2019","15.810","15.810","15.810","15.810","0.00%"
"Jul 04, 2019","15.810","15.810","15.810","15.810","0.38%"
"Jul 03, 2019","15.750","15.750","15.750","15.750","0.00%"
"Jul 02, 2019","15.750","15.750","15.750","15.750","0.13%"
"Jul 01, 2019","15.730","15.730","15.730","15.730","0.00%"
"Jun 28, 2019","15.730","15.730","15.730","15.730","0.00%"
"Jun 27, 2019","15.730","15.730","15.730","15.730","-0.76%"
"Jun 26, 2019","15.850","15.850","15.850","15.850","0.00%"
"Jun 25, 2019","15.850","15.850","15.850","15.850","0.19%"
"Jun 24, 2019","15.820","15.820","15.820","15.820","0.00%"
"Jun 21, 2019","15.820","15.820","15.820","15.820","0.00%"
"Jun 20, 2019","15.820","15.820","15.820","15.820","-0.25%"
"Jun 19, 2019","15.860","15.860","15.860","15.860","-0.31%"
"Jun 18, 2019","15.910","15.910","15.910","15.910","0.00%"
"Jun 17, 2019","15.910","15.910","15.910","15.910","-0.87%"
"Jun 14, 2019","16.050","16.050","16.050","16.050","0.00%"
"Jun 13, 2019","16.050","16.050","16.050","16.050","-0.31%"
"Jun 12, 2019","16.100","16.100","16.100","16.100","0.00%"
"Jun 11, 2019","16.100","16.100","16.100","16.100","0.00%"
"Jun 10, 2019","16.100","16.100","16.100","16.100","0.37%"
"Jun 07, 2019","16.040","16.040","16.040","16.040","0.00%"
"Jun 06, 2019","16.040","16.040","16.040","16.040","0.00%"
"Jun 05, 2019","16.040","16.040","16.040","16.040","0.00%"
"Jun 04, 2019","16.040","16.040","16.040","16.040","0.00%"
"Jun 03, 2019","16.040","16.040","16.040","16.040","0.48%"
"May 31, 2019","15.964","16.002","16.002","15.964","-0.24%"
"May 30, 2019","16.002","16.002","16.002","16.002","0.26%"
"May 29, 2019","15.960","15.960","15.960","15.960","0.00%"
"May 28, 2019","15.960","15.960","15.960","15.960","0.00%"
"May 27, 2019","15.960","15.960","15.960","15.960","0.31%"
"May 24, 2019","15.910","15.910","15.910","15.910","0.00%"
"May 23, 2019","15.910","15.910","15.910","15.910","-0.06%"
"May 22, 2019","15.920","15.920","15.920","15.920","0.00%"
"May 21, 2019","15.920","15.920","15.920","15.920","0.00%"
"May 20, 2019","15.920","15.920","15.920","15.920","0.00%"
"May 17, 2019","15.920","15.920","15.920","15.920","0.00%"
"May 16, 2019","15.920","15.920","15.920","15.920","-0.19%"
"May 15, 2019","15.950","15.950","15.950","15.950","-0.62%"
"May 14, 2019","16.050","16.050","16.050","16.050","0.00%"
"May 13, 2019","16.050","16.050","16.050","16.050","-0.25%"
"May 10, 2019","16.090","16.050","16.090","16.050","0.00%"
"May 09, 2019","16.090","16.050","16.090","16.050","-1.35%"
"May 08, 2019","16.310","16.310","16.310","16.310","0.00%"
"May 07, 2019","16.310","16.310","16.310","16.310","0.00%"
"May 06, 2019","16.310","16.310","16.310","16.310","-0.12%"
"May 03, 2019","16.330","16.330","16.330","16.330","0.00%"
"May 02, 2019","16.330","16.330","16.330","16.330","0.18%"
"May 01, 2019","16.300","16.300","16.300","16.300","0.00%"
"Apr 30, 2019","16.300","16.300","16.300","16.300","0.25%"
"Apr 29, 2019","16.260","16.260","16.260","16.260","0.00%"
"Apr 26, 2019","16.260","16.300","16.300","16.260","0.00%"
"Apr 25, 2019","16.260","16.300","16.300","16.260","-0.25%"
"Apr 24, 2019","16.300","16.300","16.300","16.300","0.00%"
"Apr 23, 2019","16.300","16.300","16.300","16.300","-0.91%"
"Apr 22, 2019","16.450","16.450","16.450","16.450","0.00%"
"Apr 19, 2019","16.450","16.450","16.450","16.450","0.00%"
"Apr 18, 2019","16.450","16.450","16.450","16.450","0.73%"
"Apr 17, 2019","16.330","16.330","16.330","16.330","0.00%"
"Apr 16, 2019","16.330","16.330","16.330","16.330","-0.12%"
"Apr 15, 2019","16.350","16.350","16.350","16.350","0.00%"
"Apr 12, 2019","16.350","16.350","16.350","16.350","0.00%"
"Apr 11, 2019","16.350","16.350","16.350","16.350","0.00%"
"Apr 10, 2019","16.350","16.350","16.350","16.350","0.00%"
"Apr 09, 2019","16.350","16.350","16.350","16.350","-0.30%"
"Apr 08, 2019","16.400","16.400","16.400","16.400","0.00%"
"Apr 05, 2019","16.400","16.400","16.400","16.400","0.00%"
"Apr 04, 2019","16.400","16.400","16.400","16.400","0.00%"
"Apr 03, 2019","16.400","16.400","16.400","16.400","0.00%"
"Apr 02, 2019","16.400","16.400","16.400","16.400","-1.20%"
"Apr 01, 2019","16.600","16.600","16.600","16.600","0.00%"
"Mar 29, 2019","16.600","16.450","16.600","16.450","0.91%"
"Mar 28, 2019","16.450","16.450","16.450","16.450","0.00%"
"Mar 27, 2019","16.450","16.450","16.450","16.450","0.00%"
"Mar 26, 2019","16.450","16.450","16.450","16.450","0.00%"
"Mar 25, 2019","16.450","16.600","16.600","16.450","-0.90%"
"Mar 22, 2019","16.600","16.600","16.600","16.600","0.00%"
"Mar 21, 2019","16.600","16.600","16.600","16.600","0.00%"
"Mar 20, 2019","16.600","16.600","16.600","16.600","0.00%"
"Mar 19, 2019","16.600","16.600","16.600","16.600","0.00%"
"Mar 18, 2019","16.600","16.650","16.650","16.600","-0.30%"
"Mar 15, 2019","16.650","16.650","16.650","16.650","0.00%"
"Mar 14, 2019","16.650","16.650","16.650","16.650","0.00%"
"Mar 13, 2019","16.650","16.650","16.650","16.650","0.00%"
"Mar 12, 2019","16.650","16.650","16.650","16.650","0.00%"
"Mar 11, 2019","16.650","16.800","16.800","16.650","-0.89%"
"Mar 08, 2019","16.800","16.800","16.800","16.800","0.00%"
"Mar 07, 2019","16.800","16.800","16.800","16.800","0.00%"
"Mar 06, 2019","16.800","17.180","17.180","16.800","-2.21%"
"Mar 05, 2019","17.180","17.180","17.180","17.180","0.00%"
"Mar 04, 2019","17.180","17.600","17.600","17.180","-2.39%"
"Mar 01, 2019","17.600","17.520","17.600","17.520","0.00%"
"Feb 28, 2019","17.600","17.520","17.600","17.520","0.46%"
"Feb 27, 2019","17.520","17.520","17.520","17.520","0.00%"
"Feb 26, 2019","17.520","17.590","17.590","17.520","-0.40%"
"Feb 25, 2019","17.590","17.620","17.620","17.590","-0.17%"
"Feb 22, 2019","17.620","17.680","17.780","17.620","-0.90%"
"Feb 21, 2019","17.780","17.680","17.780","17.680","0.57%"
"Feb 20, 2019","17.680","17.680","17.680","17.680","0.00%"
"Feb 19, 2019","17.680","17.680","17.680","17.680","0.00%"
"Feb 18, 2019","17.680","17.750","17.750","17.680","-0.39%"
"Feb 15, 2019","17.750","17.750","17.750","17.750","0.00%"
"Feb 14, 2019","17.750","17.750","17.750","17.750","0.00%"
"Feb 13, 2019","17.750","17.750","17.750","17.750","0.00%"
"Feb 12, 2019","17.750","17.750","17.750","17.750","0.00%"
"Feb 11, 2019","17.750","17.750","17.750","17.750","0.00%"
"Feb 08, 2019","17.750","17.750","17.750","17.750","0.00%"
"Feb 07, 2019","17.750","17.750","17.750","17.750","0.00%"
"Feb 06, 2019","17.750","17.750","17.750","17.750","0.00%"
"Feb 05, 2019","17.750","17.750","17.750","17.750","0.00%"
"Feb 04, 2019","17.750","17.750","17.750","17.750","0.00%"
"Feb 01, 2019","17.750","17.815","17.815","17.750","0.00%"
"Jan 31, 2019","17.750","17.815","17.815","17.750","-0.36%"
"Jan 30, 2019","17.815","17.815","17.815","17.815","0.00%"
"Jan 29, 2019","17.815","17.815","17.815","17.815","0.00%"
"Jan 28, 2019","17.815","17.815","17.815","17.815","0.00%"
"Jan 25, 2019","17.815","18.000","18.000","17.815","-1.03%"
"Jan 24, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 23, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 22, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 21, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 18, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 17, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 16, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 15, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 14, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 11, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 10, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 09, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 08, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 07, 2019","18.000","18.000","18.000","18.000","0.00%"
"Jan 04, 2019","18.000","18.052","18.052","18.000","0.00%"
"Jan 03, 2019","18.000","18.052","18.052","18.000","-0.59%"
"Jan 02, 2019","18.106","18.106","18.106","18.106","0.00%"
"Jan 01, 2019","18.106","18.106","18.106","18.106","0.00%"
"Dec 31, 2018","18.106","18.100","18.106","18.100","0.03%"
"Dec 28, 2018","18.100","18.100","18.100","18.100","0.00%"
"Dec 27, 2018","18.100","18.100","18.100","18.100","0.00%"
"Dec 26, 2018","18.100","18.100","18.100","18.100","0.00%"
"Dec 25, 2018","18.100","18.100","18.100","18.100","0.00%"
"Dec 24, 2018","18.100","18.100","18.100","18.100","0.00%"
"Dec 21, 2018","18.100","18.100","18.100","18.100","0.00%"
"Dec 20, 2018","18.100","18.100","18.100","18.100","0.00%"
"Dec 19, 2018","18.100","18.100","18.100","18.100","0.00%"
"Dec 18, 2018","18.100","18.100","18.100","18.100","0.00%"
"Dec 17, 2018","18.100","18.060","18.100","18.060","0.22%"
"Dec 14, 2018","18.060","18.060","18.060","18.060","0.00%"
"Dec 13, 2018","18.060","18.060","18.060","18.060","0.00%"
"Dec 12, 2018","18.060","18.050","18.060","18.050","0.06%"
"Dec 11, 2018","18.050","18.050","18.050","18.050","0.00%"
"Dec 10, 2018","18.050","17.950","18.050","17.950","0.56%"
"Dec 07, 2018","17.950","17.950","17.950","17.950","0.00%"
"Dec 06, 2018","17.950","17.950","17.950","17.950","0.00%"
"Dec 05, 2018","17.950","17.850","17.950","17.850","0.56%"
"Dec 04, 2018","17.850","17.850","17.850","17.850","0.00%"
"Dec 03, 2018","17.850","17.800","17.850","17.800","0.28%"
"Nov 30, 2018","17.800","17.900","17.900","17.800","0.00%"
"Nov 29, 2018","17.800","17.900","17.900","17.800","-0.56%"
"Nov 28, 2018","17.900","17.900","17.900","17.900","0.00%"
"Nov 27, 2018","17.900","17.900","17.900","17.900","0.00%"
"Nov 26, 2018","17.900","17.900","17.900","17.900","0.00%"
"Nov 23, 2018","17.900","17.900","17.900","17.900","0.00%"
"Nov 22, 2018","17.900","17.900","17.900","17.900","0.00%"
"Nov 21, 2018","17.900","17.900","17.900","17.900","0.00%"
"Nov 20, 2018","17.900","17.850","17.900","17.850","0.28%"
"Nov 19, 2018","17.850","17.850","17.850","17.850","0.00%"
"Nov 16, 2018","17.850","17.980","17.980","17.850","0.00%"
"Nov 15, 2018","17.850","17.980","17.980","17.850","-0.72%"
"Nov 14, 2018","17.980","17.980","17.980","17.980","0.00%"
"Nov 13, 2018","17.980","17.980","17.980","17.980","0.00%"
"Nov 12, 2018","17.980","18.000","18.000","17.980","-0.11%"
"Nov 09, 2018","18.000","18.000","18.000","18.000","0.00%"
"Nov 08, 2018","18.000","18.000","18.000","18.000","0.00%"
"Nov 07, 2018","18.000","18.000","18.000","18.000","0.00%"
"Nov 06, 2018","18.000","18.000","18.000","18.000","0.00%"
"Nov 05, 2018","18.000","18.050","18.050","18.000","-0.28%"
"Nov 02, 2018","18.050","18.050","18.050","18.050","0.00%"
"Nov 01, 2018","18.050","18.050","18.050","18.050","0.00%"
"Oct 31, 2018","18.050","18.050","18.050","18.050","0.00%"
"Oct 30, 2018","18.050","18.050","18.050","18.050","0.00%"
"Oct 29, 2018","18.050","18.400","18.400","18.050","-1.90%"
"Oct 26, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 25, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 24, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 23, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 22, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 19, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 18, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 17, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 16, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 15, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 12, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 11, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 10, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 09, 2018","18.400","18.400","18.400","18.400","0.00%"
"Oct 08, 2018","18.400","18.400","18.400","18.400","-1.08%"
"Oct 05, 2018","18.600","18.600","18.600","18.600","0.00%"
"Oct 04, 2018","18.600","18.600","18.600","18.600","0.00%"
"Oct 03, 2018","18.600","18.600","18.600","18.600","0.00%"
"Oct 02, 2018","18.600","18.600","18.600","18.600","0.00%"
"Oct 01, 2018","18.600","18.600","18.600","18.600","-0.64%"
"Sep 28, 2018","18.720","18.720","18.720","18.720","0.00%"
"Sep 27, 2018","18.720","18.720","18.720","18.720","0.00%"
"Sep 26, 2018","18.720","18.720","18.720","18.720","0.00%"
"Sep 25, 2018","18.720","18.720","18.720","18.720","0.00%"
"Sep 24, 2018","18.720","18.720","18.720","18.720","3.14%"
"Sep 21, 2018","18.150","18.150","18.150","18.150","0.00%"
"Sep 20, 2018","18.150","18.150","18.150","18.150","0.00%"
"Sep 19, 2018","18.150","18.150","18.150","18.150","0.00%"
"Sep 18, 2018","18.150","18.150","18.150","18.150","0.00%"
"Sep 17, 2018","18.150","18.150","18.150","18.150","0.28%"
"Sep 14, 2018","18.100","18.100","18.100","18.100","0.00%"
"Sep 13, 2018","18.100","18.100","18.100","18.100","0.22%"
"Sep 12, 2018","18.060","18.060","18.060","18.060","0.00%"
"Sep 11, 2018","18.060","18.060","18.060","18.060","0.00%"
"Sep 10, 2018","18.060","18.060","18.060","18.060","-0.55%"
"Sep 07, 2018","18.160","18.160","18.160","18.160","0.00%"
"Sep 06, 2018","18.160","18.160","18.160","18.160","0.00%"
"Sep 05, 2018","18.160","18.160","18.160","18.160","0.00%"
"Sep 04, 2018","18.160","18.160","18.160","18.160","0.00%"
"Sep 03, 2018","18.160","18.160","18.160","18.160","0.06%"
"Aug 31, 2018","18.150","18.150","18.150","18.150","0.00%"
"Aug 30, 2018","18.150","18.150","18.150","18.150","0.83%"
"Aug 29, 2018","18.000","18.000","18.000","18.000","0.00%"
"Aug 28, 2018","18.000","18.000","18.000","18.000","0.00%"
"Aug 27, 2018","18.000","18.000","18.000","18.000","2.27%"
"Aug 24, 2018","17.600","17.600","17.600","17.600","0.00%"
"Aug 23, 2018","17.600","17.600","17.600","17.600","0.00%"
"Aug 22, 2018","17.600","17.600","17.600","17.600","0.00%"
"Aug 21, 2018","17.600","17.600","17.600","17.600","0.00%"
"Aug 20, 2018","17.600","17.580","17.600","17.580","0.11%"
"Aug 17, 2018","17.580","17.500","17.580","17.500","0.46%"
"Aug 16, 2018","17.500","17.500","17.500","17.500","0.00%"
"Aug 15, 2018","17.500","17.500","17.500","17.500","0.00%"
"Aug 14, 2018","17.500","17.500","17.500","17.500","0.00%"
"Aug 13, 2018","17.500","17.500","17.500","17.500","-0.28%"
"Aug 10, 2018","17.550","17.550","17.550","17.550","0.00%"
"Aug 09, 2018","17.550","17.550","17.550","17.550","0.00%"
"Aug 08, 2018","17.550","17.550","17.550","17.550","0.00%"
"Aug 07, 2018","17.550","17.550","17.550","17.550","1.15%"
"Aug 06, 2018","17.350","17.350","17.350","17.350","0.00%"
"Aug 03, 2018","17.350","17.350","17.350","17.350","0.00%"
"Aug 02, 2018","17.350","17.350","17.350","17.350","0.00%"
"Aug 01, 2018","17.350","17.350","17.350","17.350","1.40%"
"Jul 31, 2018","17.110","17.110","17.110","17.110","0.00%"
"Jul 30, 2018","17.110","17.110","17.110","17.110","-2.51%"
"Jul 27, 2018","17.550","17.550","17.550","17.550","0.00%"
"Jul 26, 2018","17.550","17.550","17.550","17.550","0.00%"
"Jul 25, 2018","17.550","17.550","17.550","17.550","0.00%"
"Jul 24, 2018","17.550","17.550","17.550","17.550","0.00%"
"Jul 23, 2018","17.550","17.615","17.615","17.550","-0.37%"
"Jul 20, 2018","17.615","17.615","17.615","17.615","0.00%"
"Jul 19, 2018","17.615","17.615","17.615","17.615","0.00%"
"Jul 18, 2018","17.615","17.615","17.615","17.615","-0.20%"
"Jul 17, 2018","17.650","17.650","17.650","17.650","0.00%"
"Jul 16, 2018","17.650","17.650","17.650","17.650","0.00%"
"Jul 13, 2018","17.650","17.650","17.650","17.650","0.00%"
"Jul 12, 2018","17.650","17.650","17.650","17.650","0.00%"
"Jul 11, 2018","17.650","17.650","17.650","17.650","0.00%"
"Jul 10, 2018","17.650","17.650","17.650","17.650","0.00%"
"Jul 09, 2018","17.650","17.650","17.650","17.650","0.00%"
"Jul 06, 2018","17.650","17.650","17.650","17.650","0.00%"
"Jul 05, 2018","17.650","17.650","17.650","17.650","0.00%"
"Jul 04, 2018","17.650","17.650","17.650","17.650","0.00%"
"Jul 03, 2018","17.650","19.574","19.574","19.574","4.13%"
"Jul 02, 2018","16.950","16.950","16.950","16.950","0.00%"
"Jun 29, 2018","16.950","16.950","16.950","16.950","0.00%"
"Jun 28, 2018","16.950","16.950","16.950","16.950","0.00%"
"Jun 27, 2018","16.950","16.950","16.950","16.950","0.00%"
"Jun 26, 2018","16.950","16.950","16.950","16.950","0.00%"
"Jun 25, 2018","16.950","16.950","16.950","16.950","0.00%"
"Jun 22, 2018","16.950","16.950","16.950","16.950","0.00%"
"Jun 21, 2018","16.950","16.950","16.950","16.950","3.52%"
"Jun 20, 2018","16.374","16.374","16.374","16.374","0.00%"
"Jun 19, 2018","16.374","16.374","16.374","16.374","0.00%"
"Jun 18, 2018","16.374","16.374","16.374","16.374","0.00%"
"Jun 15, 2018","16.374","16.374","16.374","16.374","0.00%"
"Jun 14, 2018","16.374","16.374","16.374","16.374","6.56%"
"Jun 13, 2018","15.366","15.366","15.366","15.366","0.00%"
"Jun 12, 2018","15.366","15.366","15.366","15.366","0.00%"
"Jun 11, 2018","15.366","15.366","15.366","15.366","0.00%"
"Jun 08, 2018","15.366","15.366","15.366","15.366","0.00%"
"Jun 07, 2018","15.366","15.366","15.366","15.366","0.00%"
"Jun 06, 2018","15.366","15.366","15.366","15.366","0.00%"
"Jun 05, 2018","15.366","15.366","15.366","15.366","0.30%"
"Jun 04, 2018","15.320","15.320","15.320","15.320","0.00%"
"Jun 01, 2018","15.320","15.320","15.320","15.320","0.00%"
"May 31, 2018","15.320","15.320","15.320","15.320","0.00%"
"May 30, 2018","15.320","15.320","15.320","15.320","0.00%"
"May 29, 2018","15.320","15.320","15.320","15.320","0.00%"
"May 28, 2018","15.320","15.320","15.320","15.320","0.05%"
"May 27, 2018","15.312","15.312","15.312","15.312","0.00%"
"May 25, 2018","15.312","15.312","15.312","15.312","0.00%"
"May 24, 2018","15.312","15.312","15.312","15.312","0.00%"
"May 23, 2018","15.312","15.312","15.312","15.312","0.00%"
"May 22, 2018","15.312","15.312","15.312","15.312","0.00%"
"May 21, 2018","15.312","15.312","15.312","15.312","2.37%"
"May 20, 2018","14.957","14.957","14.957","14.957","0.00%"
"May 18, 2018","14.957","14.957","14.957","14.957","0.00%"
"May 17, 2018","14.957","14.957","14.957","14.957","0.00%"
"May 16, 2018","14.957","14.957","14.957","14.957","0.00%"
"May 15, 2018","14.957","14.957","14.957","14.957","0.00%"
"May 14, 2018","14.957","14.957","14.957","14.957","-0.06%"
"May 13, 2018","14.966","14.966","14.966","14.966","0.00%"
"May 11, 2018","14.966","14.966","14.966","14.966","0.00%"
"May 10, 2018","14.966","14.966","14.966","14.966","0.00%"
"May 09, 2018","14.966","14.966","14.966","14.966","0.00%"
"May 08, 2018","14.966","14.966","14.966","14.966","0.00%"
"May 07, 2018","14.966","14.966","14.966","14.966","0.34%"
"May 06, 2018","14.915","14.915","14.915","14.915","0.00%"
"May 04, 2018","14.915","14.915","14.915","14.915","0.00%"
"May 03, 2018","14.915","14.915","14.915","14.915","0.00%"
"May 02, 2018","14.915","14.915","14.915","14.915","0.00%"
"May 01, 2018","14.915","14.915","14.915","14.915","0.00%"
"Apr 30, 2018","14.915","14.915","14.915","14.915","0.27%"
"Apr 29, 2018","14.875","14.875","14.875","14.875","0.00%"
"Apr 27, 2018","14.875","14.875","14.875","14.875","0.00%"
"Apr 26, 2018","14.875","14.875","14.875","14.875","0.20%"
"Apr 25, 2018","14.845","14.845","14.845","14.845","0.00%"
"Apr 24, 2018","14.845","14.845","14.845","14.845","0.00%"
"Apr 23, 2018","14.845","14.845","14.845","14.845","0.00%"
"Apr 22, 2018","14.845","14.845","14.845","14.845","0.00%"
