"Date","Price","Open","High","Low","Change %"
"Jun 26, 2019","14.652","14.620","14.652","14.620","0.18%"
"Jun 25, 2019","14.625","14.625","14.625","14.625","-0.04%"
"Jun 24, 2019","14.631","14.631","14.631","14.631","-0.13%"
"Jun 21, 2019","14.650","14.650","14.650","14.650","0.03%"
"Jun 20, 2019","14.646","14.646","14.646","14.646","-0.05%"
"Jun 19, 2019","14.654","14.654","14.654","14.654","0.66%"
"Jun 18, 2019","14.558","14.591","14.623","14.558","-0.63%"
"Jun 17, 2019","14.650","14.650","14.650","14.650","0.00%"
"Jun 14, 2019","14.650","14.650","14.650","14.650","-0.01%"
"Jun 13, 2019","14.651","14.651","14.651","14.651","2.00%"
"Jun 11, 2019","14.364","14.364","14.364","14.364","-0.01%"
"Jun 10, 2019","14.365","14.365","14.365","14.365","0.00%"
"Jun 07, 2019","14.365","14.365","14.365","14.365","-0.22%"
"Jun 06, 2019","14.396","14.419","14.419","14.396","-0.01%"
"Jun 03, 2019","14.397","14.307","14.397","14.307","1.10%"
"May 31, 2019","14.241","14.241","14.241","14.241","-0.52%"
"May 30, 2019","14.315","14.315","14.315","14.315","-0.01%"
"May 28, 2019","14.316","14.316","14.316","14.316","0.03%"
"May 27, 2019","14.311","14.311","14.311","14.311","0.00%"
"May 24, 2019","14.311","14.311","14.311","14.311","0.08%"
"May 23, 2019","14.300","14.300","14.300","14.300","-0.01%"
"May 22, 2019","14.301","14.301","14.301","14.301","0.24%"
"May 21, 2019","14.267","14.267","14.267","14.267","-0.36%"
"May 20, 2019","14.318","14.318","14.318","14.318","0.38%"
"May 17, 2019","14.264","14.264","14.264","14.264","0.00%"
"May 16, 2019","14.264","14.264","14.264","14.264","-0.32%"
"May 15, 2019","14.310","14.310","14.310","14.310","-0.05%"
"May 13, 2019","14.317","14.325","14.325","14.317","0.42%"
"May 10, 2019","14.257","14.257","14.257","14.257","-1.59%"
"May 09, 2019","14.488","14.488","14.488","14.488","-0.41%"
"May 08, 2019","14.547","14.547","14.547","14.547","-0.38%"
"May 07, 2019","14.603","14.576","14.603","14.576","-0.03%"
"May 06, 2019","14.607","14.607","14.607","14.607","0.21%"
"May 03, 2019","14.577","14.577","14.577","14.577","-0.09%"
"May 02, 2019","14.590","14.590","14.590","14.590","0.66%"
"Apr 30, 2019","14.494","14.579","14.579","14.494","-0.02%"
"Apr 29, 2019","14.497","14.579","14.579","14.497","-0.29%"
"Apr 26, 2019","14.539","14.539","14.539","14.539","0.14%"
"Apr 25, 2019","14.519","14.519","14.519","14.519","0.55%"
"Apr 24, 2019","14.439","14.439","14.439","14.439","0.00%"
"Apr 23, 2019","14.439","14.439","14.439","14.439","-0.20%"
"Apr 18, 2019","14.468","14.468","14.468","14.468","-0.01%"
"Apr 17, 2019","14.469","14.469","14.469","14.469","0.00%"
"Apr 16, 2019","0.000","14.347","14.347","14.347","-100.00%"
"Apr 15, 2019","14.354","14.354","14.354","14.354","-2.26%"
"Apr 12, 2019","14.686","14.686","14.686","14.686","-0.09%"
"Apr 11, 2019","14.699","14.699","14.699","14.699","0.31%"
"Apr 10, 2019","14.653","14.653","14.653","14.653","0.00%"
"Apr 09, 2019","14.653","14.653","14.653","14.653","1.37%"
"Apr 08, 2019","14.455","14.455","14.455","14.455","-0.01%"
"Apr 05, 2019","14.456","14.456","14.456","14.456","-0.51%"
"Apr 04, 2019","14.530","14.530","14.530","14.530","1.04%"
"Apr 03, 2019","14.381","14.381","14.381","14.381","0.00%"
"Apr 02, 2019","14.381","14.381","14.381","14.381","-0.39%"
"Apr 01, 2019","14.437","14.437","14.437","14.437","1.30%"
"Mar 29, 2019","14.252","14.252","14.252","14.252","0.81%"
"Mar 28, 2019","14.138","14.138","14.138","14.138","-0.23%"
"Mar 27, 2019","14.170","14.170","14.170","14.170","-1.05%"
"Mar 26, 2019","14.321","14.321","14.321","14.321","0.27%"
"Mar 25, 2019","14.283","14.283","14.283","14.283","-0.01%"
"Mar 22, 2019","14.284","14.284","14.284","14.284","-0.79%"
"Mar 21, 2019","14.398","14.456","14.456","14.398","-0.01%"
"Mar 20, 2019","14.399","14.399","14.399","14.399","-0.47%"
"Mar 19, 2019","14.467","14.459","14.467","14.459","0.00%"
"Mar 18, 2019","14.467","14.467","14.467","14.467","0.17%"
"Mar 15, 2019","14.442","14.442","14.442","14.442","1.01%"
"Mar 14, 2019","14.297","14.297","14.297","14.297","-0.49%"
"Mar 13, 2019","14.368","14.368","14.368","14.368","0.69%"
"Mar 12, 2019","14.270","14.270","14.419","14.270","-1.03%"
"Mar 11, 2019","14.419","14.419","14.419","14.419","1.04%"
"Mar 08, 2019","14.270","14.270","14.270","14.270","-0.01%"
"Mar 07, 2019","14.272","14.272","14.272","14.272","0.32%"
"Mar 06, 2019","14.226","14.226","14.226","14.226","-0.20%"
"Mar 05, 2019","14.254","14.254","14.254","14.254","1.42%"
"Mar 04, 2019","14.054","14.054","14.054","14.054","-0.56%"
"Mar 01, 2019","14.133","14.133","14.133","14.133","-0.44%"
"Feb 28, 2019","14.195","14.195","14.195","14.195","0.00%"
"Feb 27, 2019","14.195","14.195","14.195","14.195","-1.40%"
"Feb 26, 2019","14.397","14.397","14.397","14.397","-0.37%"
"Feb 25, 2019","14.450","14.450","14.450","14.450","-1.88%"
"Feb 22, 2019","14.727","14.757","14.757","14.727","-0.59%"
"Feb 21, 2019","14.815","14.815","14.815","14.815","0.43%"
"Feb 20, 2019","14.751","14.751","14.751","14.751","0.00%"
"Feb 19, 2019","14.751","14.751","14.751","14.751","-0.10%"
"Feb 18, 2019","14.766","14.766","14.766","14.766","0.65%"
"Feb 15, 2019","14.670","14.670","14.670","14.670","-1.01%"
"Feb 14, 2019","14.819","14.760","14.760","14.760","0.61%"
"Feb 13, 2019","14.729","14.729","14.729","14.729","-0.43%"
"Feb 12, 2019","14.793","14.793","14.793","14.793","0.96%"
"Feb 11, 2019","14.653","14.653","14.653","14.653","-0.43%"
"Feb 08, 2019","14.717","14.717","14.717","14.717","-0.71%"
"Feb 07, 2019","14.822","14.822","14.822","14.822","-0.56%"
"Feb 06, 2019","14.905","14.905","14.905","14.905","0.00%"
"Feb 05, 2019","14.905","14.905","14.905","14.905","0.00%"
"Feb 04, 2019","14.905","14.905","14.905","14.905","0.00%"
"Feb 01, 2019","14.905","14.905","14.905","14.905","-1.79%"
"Jan 31, 2019","15.176","15.184","15.184","15.176","0.00%"
"Jan 30, 2019","15.176","15.176","15.176","15.176","-0.75%"
"Jan 29, 2019","15.290","15.290","15.290","15.290","0.96%"
"Jan 28, 2019","15.145","15.290","15.290","15.145","0.43%"
"Jan 25, 2019","15.080","15.080","15.080","15.080","0.28%"
"Jan 24, 2019","15.038","15.038","15.038","15.038","0.00%"
"Jan 23, 2019","15.038","15.038","15.038","15.038","-0.54%"
"Jan 22, 2019","15.120","15.120","15.120","15.120","-0.09%"
"Jan 21, 2019","15.134","15.038","15.134","15.038","0.85%"
"Jan 18, 2019","15.007","15.007","15.007","15.007","0.31%"
"Jan 17, 2019","14.960","14.945","14.960","14.945","-0.78%"
"Jan 16, 2019","15.078","15.049","15.078","15.049","-0.57%"
"Jan 15, 2019","15.164","15.164","15.164","15.164","-1.31%"
"Jan 14, 2019","15.365","15.365","15.365","15.365","-0.08%"
"Jan 11, 2019","15.377","15.429","15.429","15.377","-0.10%"
"Jan 10, 2019","15.392","15.439","15.439","15.392","0.00%"
"Jan 09, 2019","15.392","15.461","15.461","15.392","-0.27%"
"Jan 08, 2019","15.433","15.471","15.471","15.433","-0.75%"
"Jan 07, 2019","15.549","15.546","15.549","15.546","0.00%"
"Jan 04, 2019","15.549","15.549","15.549","15.549","0.10%"
"Jan 03, 2019","15.534","15.534","15.534","15.534","-0.70%"
"Jan 02, 2019","15.643","15.643","15.643","15.643","0.90%"
"Dec 31, 2018","15.504","15.504","15.504","15.504","0.00%"
"Dec 28, 2018","15.504","15.504","15.504","15.504","0.43%"
"Dec 27, 2018","15.438","15.438","15.438","15.438","-1.25%"
"Dec 24, 2018","15.633","15.633","15.633","15.633","0.28%"
"Dec 21, 2018","15.590","15.612","15.612","15.590","-0.14%"
"Dec 20, 2018","15.612","15.612","15.612","15.612","-0.74%"
"Dec 19, 2018","15.729","15.729","15.729","15.729","0.00%"
"Dec 18, 2018","15.729","15.742","15.742","15.729","0.21%"
"Dec 17, 2018","15.696","15.696","15.696","15.696","0.26%"
"Dec 14, 2018","15.655","15.655","15.655","15.655","-0.95%"
"Dec 13, 2018","15.805","15.790","15.805","15.790","0.00%"
"Dec 12, 2018","15.805","15.805","15.805","15.805","0.00%"
"Dec 11, 2018","15.805","15.805","15.805","15.805","-0.32%"
"Dec 10, 2018","15.855","15.799","15.855","15.775","1.16%"
"Dec 07, 2018","15.673","15.775","15.775","15.673","-0.66%"
"Dec 06, 2018","15.777","15.829","15.829","15.777","-0.01%"
"Dec 05, 2018","15.778","15.830","15.830","15.778","-0.49%"
"Dec 04, 2018","15.856","15.850","15.856","15.850","0.00%"
"Dec 03, 2018","15.856","15.699","15.856","15.699","0.12%"
"Nov 30, 2018","15.837","15.797","15.837","15.797","0.78%"
"Nov 29, 2018","15.715","15.699","15.787","15.699","0.24%"
"Nov 28, 2018","15.677","15.709","15.709","15.677","0.10%"
"Nov 27, 2018","15.662","15.662","15.662","15.662","-0.02%"
"Nov 26, 2018","15.665","15.689","15.690","15.665","0.06%"
"Nov 22, 2018","15.656","15.729","15.729","15.656","-0.38%"
"Nov 21, 2018","15.715","15.657","15.715","15.657","0.11%"
"Nov 19, 2018","15.698","15.698","15.698","15.698","0.03%"
"Nov 16, 2018","15.694","15.694","15.694","15.694","-0.08%"
"Nov 15, 2018","15.707","15.707","15.707","15.707","-0.01%"
"Nov 14, 2018","15.708","15.708","15.708","15.708","0.41%"
"Nov 12, 2018","15.644","15.644","15.644","15.644","0.15%"
"Nov 09, 2018","15.621","15.621","15.621","15.621","-0.06%"
"Nov 08, 2018","15.630","15.630","15.630","15.630","-0.03%"
"Nov 07, 2018","15.634","15.620","15.634","15.620","0.59%"
"Nov 06, 2018","15.543","15.609","15.609","15.543","-0.30%"
"Nov 05, 2018","15.590","15.590","15.590","15.590","-0.06%"
"Nov 02, 2018","15.599","15.599","15.599","15.599","0.44%"
"Nov 01, 2018","15.531","15.535","15.535","15.531","-0.01%"
"Oct 31, 2018","15.532","15.532","15.532","15.532","0.30%"
"Oct 30, 2018","15.486","15.410","15.486","15.410","0.40%"
"Oct 29, 2018","15.425","15.425","15.425","15.425","0.85%"
"Oct 26, 2018","15.295","15.295","15.295","15.295","0.47%"
"Oct 25, 2018","15.223","15.213","15.223","15.213","0.32%"
"Oct 24, 2018","15.174","15.224","15.224","15.174","0.24%"
"Oct 23, 2018","15.138","15.162","15.162","15.138","-0.13%"
"Oct 22, 2018","15.157","15.157","15.157","15.157","0.23%"
"Oct 19, 2018","15.122","15.122","15.122","15.122","0.08%"
"Oct 18, 2018","15.110","15.110","15.110","15.110","-0.21%"
"Oct 17, 2018","15.142","15.144","15.144","15.142","0.05%"
"Oct 16, 2018","15.134","15.134","15.134","15.134","-0.11%"
"Oct 15, 2018","15.151","15.145","15.151","15.145","0.19%"
"Oct 12, 2018","15.123","15.135","15.145","15.123","-0.15%"
"Oct 11, 2018","15.146","15.146","15.146","15.146","0.17%"
"Oct 10, 2018","15.120","15.199","15.199","15.120","-0.01%"
"Oct 09, 2018","15.121","15.121","15.121","15.121","0.04%"
"Oct 08, 2018","15.115","15.127","15.127","15.115","0.26%"
"Oct 05, 2018","15.076","15.200","15.200","15.056","-0.21%"
"Oct 04, 2018","15.108","15.108","15.108","15.108","0.53%"
"Oct 03, 2018","15.029","15.202","15.202","15.029","-0.45%"
"Oct 02, 2018","15.097","15.202","15.202","15.097","-0.70%"
"Sep 28, 2018","15.203","15.203","15.203","15.203","0.00%"
"Sep 27, 2018","15.203","15.172","15.203","15.129","-0.01%"
"Sep 26, 2018","15.205","15.246","15.246","15.205","0.32%"
"Sep 25, 2018","15.156","15.156","15.156","15.156","-0.60%"
"Sep 24, 2018","15.247","15.175","15.247","15.175","0.79%"
"Sep 21, 2018","15.128","15.248","15.248","15.128","-0.38%"
"Sep 20, 2018","15.186","15.196","15.196","15.186","0.19%"
"Sep 19, 2018","15.157","15.155","15.155","15.155","-0.14%"
"Sep 18, 2018","15.178","15.198","15.198","15.157","-0.26%"
"Sep 17, 2018","15.217","15.158","15.217","15.158","0.06%"
"Sep 14, 2018","15.208","15.208","15.208","15.208","0.52%"
"Sep 13, 2018","15.130","15.220","15.262","15.130","0.00%"
"Sep 12, 2018","15.130","15.158","15.158","15.130","-0.32%"
"Sep 11, 2018","15.179","15.179","15.179","15.179","0.50%"
"Sep 10, 2018","15.103","15.103","15.103","15.103","-0.67%"
"Sep 06, 2018","15.205","15.312","15.312","15.205","0.19%"
"Sep 05, 2018","15.176","15.176","15.176","15.176","-0.47%"
"Sep 04, 2018","15.248","15.248","15.248","15.248","0.30%"
"Sep 03, 2018","15.202","15.116","15.202","15.116","0.40%"
"Aug 31, 2018","15.141","15.141","15.141","15.141","0.57%"
"Aug 30, 2018","15.055","14.793","15.055","14.793","0.94%"
"Aug 29, 2018","14.915","14.915","14.915","14.915","0.47%"
"Aug 28, 2018","14.845","14.793","14.845","14.793","-0.40%"
"Aug 27, 2018","14.905","14.793","14.943","14.793","-0.01%"
"Aug 24, 2018","14.907","14.943","14.943","14.907","-0.12%"
"Aug 23, 2018","14.925","14.983","14.993","14.793","-0.39%"
"Aug 20, 2018","14.983","14.983","14.983","14.983","0.43%"
"Aug 17, 2018","14.919","14.919","14.919","14.919","1.10%"
"Aug 16, 2018","14.757","14.763","14.763","14.757","0.00%"
"Aug 15, 2018","14.757","14.757","14.757","14.757","0.30%"
"Aug 14, 2018","14.713","14.713","14.713","14.713","0.64%"
"Aug 13, 2018","14.619","14.619","14.619","14.619","0.84%"
"Aug 10, 2018","14.497","14.497","14.497","14.497","2.03%"
"Aug 09, 2018","14.208","14.208","14.208","14.208","0.00%"
"Aug 08, 2018","14.208","14.285","14.285","14.208","-0.19%"
"Aug 07, 2018","14.235","14.235","14.235","14.235","1.34%"
"Aug 06, 2018","14.047","14.047","14.047","14.047","0.23%"
"Aug 03, 2018","14.015","14.038","14.038","14.015","0.00%"
"Aug 02, 2018","14.015","13.972","14.015","13.972","0.07%"
"Aug 01, 2018","14.005","13.973","14.005","13.973","0.41%"
"Jul 31, 2018","13.948","13.973","13.992","13.948","-0.27%"
"Jul 30, 2018","13.986","14.039","14.039","13.986","-0.38%"
"Jul 27, 2018","14.039","14.039","14.039","14.039","0.20%"
"Jul 26, 2018","14.011","14.011","14.011","14.011","0.29%"
"Jul 25, 2018","13.970","13.984","13.984","13.970","-0.01%"
"Jul 24, 2018","13.971","13.971","13.971","13.971","0.00%"
"Jul 23, 2018","13.971","13.971","13.971","13.971","-0.27%"
"Jul 20, 2018","14.009","13.956","14.009","13.956","0.70%"
"Jul 19, 2018","13.912","13.966","13.966","13.912","-0.14%"
"Jul 18, 2018","13.931","13.931","13.931","13.931","-0.21%"
"Jul 17, 2018","13.961","13.961","13.961","13.961","0.25%"
"Jul 16, 2018","13.926","14.033","14.033","13.926","-0.47%"
"Jul 13, 2018","13.992","13.992","13.992","13.992","0.45%"
"Jul 12, 2018","13.930","14.033","14.033","13.930","-0.80%"
"Jul 11, 2018","14.042","14.023","14.042","14.023","0.14%"
"Jul 10, 2018","14.023","14.023","14.023","14.023","0.00%"
"Jul 09, 2018","14.023","14.023","14.023","14.023","-0.58%"
"Jul 05, 2018","14.105","14.105","14.105","14.105","-0.01%"
"Jul 04, 2018","14.106","14.106","14.106","14.106","0.00%"
"Jul 03, 2018","14.106","14.106","14.106","14.106","-0.03%"
"Jul 02, 2018","14.110","13.841","14.110","13.841","2.24%"
"Jun 29, 2018","13.801","13.767","13.801","13.767","0.00%"
"Jun 28, 2018","13.801","13.801","13.801","13.801","-0.13%"
"Jun 27, 2018","13.819","13.819","13.819","13.819","0.41%"
"Jun 26, 2018","13.762","13.762","13.762","13.762","0.63%"
"Jun 25, 2018","13.676","13.676","13.676","13.676","-0.14%"
"Jun 22, 2018","13.695","13.695","13.695","13.695","1.07%"
"Jun 21, 2018","13.550","13.336","13.550","13.336","0.84%"
"Jun 20, 2018","13.437","13.382","13.437","13.382","-0.01%"
"Jun 19, 2018","13.438","13.438","13.438","13.438","0.64%"
"Jun 14, 2018","13.353","13.374","13.482","13.353","0.01%"
"Jun 13, 2018","13.351","13.351","13.351","13.351","-0.99%"
"Jun 12, 2018","13.484","13.484","13.484","13.353","0.02%"
"Jun 11, 2018","13.481","13.481","13.481","13.481","1.40%"
"Jun 08, 2018","13.295","13.377","13.377","13.295","-0.01%"
"Jun 07, 2018","13.296","13.351","13.351","13.296","-0.42%"
"Jun 06, 2018","13.352","13.352","13.352","13.352","-0.50%"
"Jun 05, 2018","13.419","13.415","13.419","13.415","-0.30%"
"Jun 04, 2018","13.460","13.398","13.460","13.398","1.13%"
"Jun 01, 2018","13.309","13.363","13.363","13.309","-0.01%"
"May 31, 2018","13.310","13.319","13.328","13.310","0.35%"
"May 30, 2018","13.264","13.302","13.311","13.264","-0.57%"
"May 28, 2018","13.340","13.356","13.356","13.338","0.04%"
"May 25, 2018","13.335","13.348","13.348","13.335","-0.50%"
"May 24, 2018","13.402","13.491","13.491","13.402","-0.01%"
"May 23, 2018","13.404","13.466","13.466","13.404","-0.57%"
"May 22, 2018","13.481","13.422","13.556","13.422","-0.27%"
"May 21, 2018","13.517","13.512","13.517","13.512","0.42%"
"May 20, 2018","13.460","13.460","13.460","13.460","0.00%"
"May 18, 2018","13.460","13.423","13.460","13.423","0.82%"
"May 17, 2018","13.351","13.351","13.351","13.351","-0.13%"
"May 16, 2018","13.368","13.389","13.389","13.368","0.26%"
"May 15, 2018","13.333","13.408","13.408","13.333","-0.66%"
"May 14, 2018","13.421","13.408","13.421","13.408","0.21%"
"May 11, 2018","13.393","13.393","13.393","13.393","1.13%"
"May 10, 2018","13.243","13.243","13.243","13.243","-0.69%"
"May 09, 2018","13.335","13.335","13.335","13.335","0.29%"
"May 08, 2018","13.296","13.235","13.296","13.235","1.19%"
"May 07, 2018","13.139","13.139","13.139","13.139","-0.21%"
"May 04, 2018","13.167","13.079","13.167","13.079","1.03%"
"May 03, 2018","13.033","12.967","13.033","12.967","0.64%"
"May 02, 2018","12.950","12.969","12.969","12.950","-0.19%"
"Apr 30, 2018","12.975","12.975","12.975","12.975","0.00%"
"Apr 27, 2018","12.975","12.884","12.979","12.884","-0.17%"
"Apr 26, 2018","12.997","12.997","12.997","12.997","0.99%"
"Apr 25, 2018","12.870","12.999","12.999","12.870","-0.92%"
"Apr 24, 2018","12.989","12.965","13.000","12.965","0.49%"
"Apr 23, 2018","12.926","12.906","12.966","12.906","0.06%"
"Apr 20, 2018","12.918","12.915","12.966","12.915","0.14%"
"Apr 19, 2018","12.900","12.900","12.900","12.900","-1.50%"
"Apr 18, 2018","13.097","13.159","13.220","13.097","-0.55%"
"Apr 17, 2018","13.170","13.170","13.170","13.170","-0.96%"
"Apr 16, 2018","13.298","13.521","13.521","13.298","-1.53%"
"Apr 13, 2018","13.504","13.531","13.531","13.504","-0.76%"
"Apr 12, 2018","13.608","13.621","13.630","13.608","-0.49%"
"Apr 11, 2018","13.675","13.675","13.675","13.675","-0.08%"
"Apr 10, 2018","13.686","13.686","13.686","13.686","-0.60%"
"Apr 09, 2018","13.768","13.696","13.768","13.696","-0.01%"
"Apr 06, 2018","13.769","13.669","13.769","13.669","0.94%"
"Apr 05, 2018","13.641","13.643","13.695","13.641","0.13%"
"Apr 04, 2018","13.623","13.645","13.645","13.623","-0.16%"
"Apr 03, 2018","13.645","13.645","13.645","13.645","-0.71%"
"Mar 29, 2018","13.743","13.827","13.881","13.743","-0.20%"
"Mar 28, 2018","13.771","13.773","13.773","13.771","0.28%"
"Mar 27, 2018","13.732","13.533","13.732","13.533","0.73%"
"Mar 26, 2018","13.632","13.534","13.740","13.534","0.18%"
"Mar 23, 2018","13.608","13.535","13.669","13.535","0.47%"
"Mar 22, 2018","13.544","13.544","13.544","13.544","0.24%"
"Mar 21, 2018","13.512","13.582","13.582","13.512","-0.09%"
"Mar 20, 2018","13.524","13.582","13.591","13.524","0.00%"
"Mar 19, 2018","13.524","13.556","13.556","13.524","-0.18%"
"Mar 16, 2018","13.548","13.548","13.548","13.548","0.18%"
"Mar 15, 2018","13.524","13.524","13.524","13.524","0.48%"
"Mar 14, 2018","13.460","13.460","13.460","13.460","-0.33%"
"Mar 13, 2018","13.504","13.747","13.747","13.504","-1.41%"
"Mar 12, 2018","13.697","13.747","13.747","13.697","-0.22%"
"Mar 09, 2018","13.727","13.756","13.756","13.727","-0.09%"
"Mar 08, 2018","13.740","13.740","13.740","13.740","-0.37%"
"Mar 07, 2018","13.791","13.791","13.791","13.791","0.49%"
"Mar 06, 2018","13.724","13.703","13.724","13.703","0.12%"
"Mar 05, 2018","13.707","13.757","13.757","13.703","0.00%"
"Mar 02, 2018","13.707","13.884","13.884","13.707","-0.35%"
"Mar 01, 2018","13.755","13.755","13.755","13.755","-0.01%"
"Feb 28, 2018","13.756","13.756","13.756","13.756","-0.92%"
"Feb 27, 2018","13.884","13.756","13.884","13.756","0.95%"
"Feb 26, 2018","13.754","13.754","13.754","13.754","0.50%"
"Feb 23, 2018","13.686","13.686","13.686","13.686","-0.77%"
"Feb 22, 2018","13.792","13.792","13.792","13.792","-0.38%"
"Feb 21, 2018","13.845","13.845","13.845","13.845","1.02%"
"Feb 20, 2018","13.705","13.705","13.705","13.705","0.00%"
"Feb 19, 2018","13.705","13.705","13.705","13.705","0.00%"
"Feb 18, 2018","13.705","13.705","13.705","13.705","0.00%"
"Feb 16, 2018","13.705","13.705","13.705","13.705","-0.75%"
"Feb 15, 2018","13.808","13.808","13.808","13.808","-0.25%"
"Feb 14, 2018","13.843","13.843","13.843","13.843","-0.17%"
"Feb 13, 2018","13.866","13.866","13.866","13.866","0.40%"
"Feb 12, 2018","13.811","13.811","13.811","13.811","-0.23%"
"Feb 09, 2018","13.843","13.843","13.843","13.843","1.18%"
"Feb 08, 2018","13.682","13.630","13.682","13.630","-0.06%"
"Feb 07, 2018","13.690","13.690","13.690","13.690","0.43%"
"Feb 06, 2018","13.631","13.631","13.631","13.631","0.98%"
"Feb 05, 2018","13.499","13.499","13.499","13.499","0.33%"
"Feb 02, 2018","13.455","13.455","13.455","13.455","-0.03%"
"Feb 01, 2018","13.459","13.413","13.459","13.413","0.57%"
"Jan 31, 2018","13.383","13.414","13.414","13.383","-0.68%"
"Jan 30, 2018","13.474","13.415","13.474","13.415","0.60%"
"Jan 29, 2018","13.394","13.462","13.462","13.394","-0.16%"
"Jan 26, 2018","13.415","13.415","13.415","13.415","-0.05%"
"Jan 25, 2018","13.422","13.425","13.425","13.422","-0.02%"
"Jan 24, 2018","13.425","13.425","13.425","13.425","-0.43%"
"Jan 23, 2018","13.483","13.483","13.483","13.483","0.72%"
"Jan 22, 2018","13.387","13.387","13.387","13.387","0.00%"
"Jan 19, 2018","13.387","13.387","13.387","13.387","0.84%"
"Jan 18, 2018","13.275","13.275","13.275","13.275","0.25%"
"Jan 17, 2018","13.242","13.242","13.242","13.242","0.60%"
"Jan 16, 2018","13.163","13.163","13.163","13.163","-0.01%"
"Jan 15, 2018","13.164","13.164","13.164","13.164","0.00%"
"Jan 12, 2018","13.164","13.164","13.164","13.164","-1.29%"
"Jan 11, 2018","13.336","13.336","13.336","13.336","-0.32%"
"Jan 10, 2018","13.379","13.379","13.379","13.379","-0.85%"
"Jan 09, 2018","13.494","13.494","13.494","13.494","-0.24%"
"Jan 08, 2018","13.526","13.526","13.526","13.526","0.77%"
"Jan 05, 2018","13.422","13.422","13.422","13.422","-1.48%"
"Jan 04, 2018","13.623","13.623","13.623","13.623","-1.52%"
"Jan 03, 2018","13.833","13.833","13.833","13.833","-2.00%"
"Jan 02, 2018","14.115","14.115","14.115","14.115","-0.04%"
"Dec 29, 2017","14.121","14.121","14.121","14.121","-0.01%"
"Dec 28, 2017","14.122","14.122","14.122","14.122","0.00%"
"Dec 27, 2017","14.122","14.122","14.122","14.122","2.50%"
"Dec 22, 2017","13.778","13.778","13.778","13.778","0.00%"
"Dec 21, 2017","13.778","13.778","13.778","13.778","-1.78%"
"Dec 20, 2017","14.028","14.028","14.028","14.028","-0.36%"
"Dec 19, 2017","14.079","14.079","14.079","14.079","-0.47%"
"Dec 18, 2017","14.146","14.146","14.146","14.146","3.61%"
"Dec 16, 2017","13.653","13.653","13.653","13.653","0.00%"
"Dec 15, 2017","13.653","13.653","13.653","13.653","3.12%"
"Dec 14, 2017","13.240","13.240","13.240","13.240","-1.52%"
"Dec 13, 2017","13.445","13.445","13.445","13.445","-5.30%"
"Dec 12, 2017","14.198","14.198","14.198","14.198","0.25%"
"Dec 11, 2017","14.163","14.163","14.163","14.163","-0.49%"
"Dec 08, 2017","14.233","14.589","14.589","14.233","-2.44%"
"Dec 07, 2017","14.589","14.589","14.589","14.589","-0.80%"
"Dec 06, 2017","14.707","14.707","14.707","14.707","-0.33%"
"Dec 05, 2017","14.756","14.756","14.756","14.756","-0.75%"
"Dec 04, 2017","14.867","14.797","14.867","14.797","-0.01%"
"Dec 01, 2017","14.868","14.868","14.868","14.868","0.48%"
"Nov 30, 2017","14.797","14.797","14.797","14.797","-0.01%"
"Nov 29, 2017","14.798","14.798","14.798","14.798","0.09%"
"Nov 28, 2017","14.785","14.785","14.785","14.785","-0.20%"
"Nov 27, 2017","14.815","14.815","14.815","14.815","0.05%"
"Nov 24, 2017","14.808","14.808","14.808","14.808","0.03%"
"Nov 23, 2017","14.804","14.804","14.804","14.804","0.24%"
"Nov 22, 2017","14.769","14.769","14.769","14.769","0.52%"
"Nov 21, 2017","14.692","14.692","14.692","14.692","-0.24%"
"Nov 20, 2017","14.728","14.728","14.728","14.728","-1.27%"
"Nov 17, 2017","14.917","14.917","14.917","14.917","-0.66%"
"Nov 16, 2017","15.016","15.016","15.016","15.016","0.11%"
"Nov 15, 2017","14.999","14.999","14.999","14.999","-0.35%"
"Nov 14, 2017","15.052","15.052","15.052","15.052","-0.86%"
"Nov 13, 2017","15.183","15.183","15.183","15.183","-0.03%"
"Nov 10, 2017","15.187","15.120","15.187","15.120","0.44%"
"Nov 09, 2017","15.121","15.121","15.121","15.121","-0.55%"
"Nov 08, 2017","15.204","15.204","15.204","15.204","1.29%"
"Nov 07, 2017","15.011","15.011","15.011","15.011","-0.01%"
"Nov 06, 2017","15.012","15.012","15.012","15.012","0.00%"
"Nov 03, 2017","15.012","15.012","15.012","15.012","-0.19%"
"Nov 02, 2017","15.041","15.041","15.041","15.041","-0.01%"
"Nov 01, 2017","15.042","15.042","15.042","15.042","0.21%"
"Oct 31, 2017","15.010","15.010","15.010","15.010","-0.07%"
"Oct 30, 2017","15.021","15.021","15.021","15.021","-0.01%"
"Oct 29, 2017","15.022","15.022","15.022","15.022","0.00%"
"Oct 27, 2017","15.022","15.022","15.022","15.022","0.49%"
"Oct 26, 2017","14.949","14.949","14.949","14.949","-0.20%"
"Oct 25, 2017","14.979","14.979","14.979","14.979","-0.69%"
"Oct 24, 2017","15.083","15.083","15.083","15.083","1.21%"
"Oct 23, 2017","14.903","14.903","14.903","14.903","-0.08%"
"Oct 22, 2017","14.915","14.915","14.915","14.915","0.00%"
"Oct 20, 2017","14.915","14.926","14.926","14.915","0.01%"
"Oct 19, 2017","14.914","14.937","14.937","14.914","-0.55%"
"Oct 18, 2017","14.997","14.924","14.997","14.924","0.01%"
"Oct 17, 2017","14.996","15.029","15.029","14.996","0.36%"
